"","address","n","coin","coin_amount","dollar_amount","dollar_numeric"
"1128","34ea9b73ae7f4f8aa5e183947ad37399",1,"btc",NA,NA,NA
"1129","34hw76sm7ngtpmhpwcrxzv7ryy",1,"btc",NA,NA,NA
"1130","34ud3dkCkBCjzVCky72YhFXBn3jUTpwBYp",1,"btc",NA,NA,NA
"1131","351ecec9ce885d68fe58f9f15aaaae62",1,"btc",NA,NA,NA
"1132","353b254cfa93ace962c55e73a4fbce48",1,"btc",NA,NA,NA
"1133","35444635c9e84bf99fa3448cee5cb697",1,"btc",NA,NA,NA
"1134","35525b57e271aabd74238b99a6d524d3",1,"btc",NA,NA,NA
"1135","357a69e991cd436b95d4a8ee754a5dc8",1,"btc",NA,NA,NA
"1136","35835e8768234af38b7c3f59b192fc57",1,"btc",NA,NA,NA
"1137","3598b75d15b74c7a87ff26f5e2bad369",1,"btc",NA,NA,NA
"1138","35a3596981f94471be648153bd688338",1,"btc",NA,NA,NA
"1139","35a54e12cebd42d8abf52ba1ee6abbc9",1,"btc",NA,NA,NA
"1140","35aecPL3Kv8nFcKQEgtsZh1Z9zX8sQujs1",1,"btc","0.30518934 BTC","$8,273.23",8273.23
"1141","35BYAuhZUQHnr44gqCEWwzVspGaGAUfp",1,"btc",NA,NA,NA
"1142","35c35fdd1aa141389eaf74b8c3c56f98",1,"btc",NA,NA,NA
"1143","35d218ab833f421eb8299c3346ee9ff6",1,"btc",NA,NA,NA
"1144","35EPFEENFVNUQ2GTTL3UUFANG4",1,"btc",NA,NA,NA
"1145","35GLkmY9kEuAbQ7Cpa3TWRTQdwsEcWWjFw",1,"btc","0.00153812 BTC","$41.70",41.7
"1146","35hx5KSLN5uLtAyuXNPDeuo6ecu1SojR",1,"btc",NA,NA,NA
"1147","35SRPTWJWPPPHYWQAGU3RR4254",1,"btc",NA,NA,NA
"1148","35tSSZMvsLXF4zYK5SYzkXBiL4DqmPRe",1,"btc",NA,NA,NA
"1149","35wfrwtt6zbe5cxsj2ypz5vyoy",1,"btc",NA,NA,NA
"1150","35YB7n3yQ71kYndNyXHsigV8GyXZn8Er",1,"btc",NA,NA,NA
"1151","362357adb5574f3bbee75be8823b517e",1,"btc",NA,NA,NA
"1152","362914172bbb5c1b2d18d99fe44bf9c8",1,"btc",NA,NA,NA
"1153","362f7c43144aca52f2677585ab8b5289",1,"btc",NA,NA,NA
"1154","36579746afe94edae5b5959679762867",1,"btc",NA,NA,NA
"1155","365ae9281223ad71e113c7ebd9ce2d2d",1,"btc",NA,NA,NA
"1156","3698f582ef4b4fb4aa1f9e91a815a2c9",1,"btc",NA,NA,NA
"1157","36AjdLxtPa6SPXMu899ZiNJ18SHMBapX4V",1,"btc","0.00000000 BTC","$0.00",0
"1158","36FEBztDqyxUFFDaMAfhZrixbQ",1,"btc",NA,NA,NA
"1159","36SvZg5at2cj1oHTCPpHTKKWBCWvcgh58n",1,"btc",NA,"$1,721.70",1721.7
"1160","3712c45b2fae4a27aed7a8afc8f823d1",1,"btc",NA,NA,NA
"1161","373e1d96de1c499e1953d3cba82b9e77",1,"btc",NA,NA,NA
"1162","3759b8adfe414fe3bfee86131ffbb232",1,"btc",NA,NA,NA
"1163","37712aa58b7f4bc3b9199fdec9cdcef2",1,"btc",NA,NA,NA
"1164","377HNHLTFZCHRAYVDBY2DVFEF4",1,"btc",NA,NA,NA
"1165","377M6BSYAFBPPJMTPTBYXTATG4",1,"btc",NA,NA,NA
"1166","378m3wFSmRsZJSGDZk4sNiD7ZQn15fY2D6",1,"btc","0.00000000 BTC","$0.00",0
"1167","379f277e612c38817d48c699524cab37",1,"btc",NA,NA,NA
"1168","379gf5PiuqyitmGwGSJUbeELPNBU8kif",1,"btc",NA,NA,NA
"1169","37AsterixAndTheChariotRace",1,"btc",NA,NA,NA
"1170","37cfedb4f359477eaa3d644bc14a4277",1,"btc",NA,NA,NA
"1171","37eaca9c3878fd9bd92da7db6e58277f",1,"btc",NA,NA,NA
"1172","37eecbac2c2d4b56874f18459699eb53",1,"btc",NA,NA,NA
"1173","37fd721264b1421f8a1223ee5e5626e3",1,"btc",NA,NA,NA
"1174","37jighHc21mTVfEFp9bSU7yL1aU6Hb66",1,"btc",NA,NA,NA
"1175","37K4KNBTRBG43MXREAKQBPGH4Q",1,"btc",NA,NA,NA
"1176","37T8aShNSPnZ2ouCRWjwQe8MSFw8Dtyz",1,"btc",NA,NA,NA
"1177","37wdPV5UGC9NeTs1uSYnQvW58cfrAKVs",1,"btc",NA,NA,NA
"1178","381876446A77DDABDDCC2237AE3FBE81",1,"btc",NA,NA,NA
"1179","386f7b76f54c6fced5dbb5179851d9",1,"btc",NA,NA,NA
"1180","388628625536887fefa47b9bbca629eb",1,"btc",NA,NA,NA
"1181","38b315bfb7224e569b6563dc6bdb8def",1,"btc",NA,NA,NA
"1182","38d5c63b86bc485fa65c133a283a1e3c",1,"btc",NA,NA,NA
"1183","38pjKTKqDk8nbbqToNopfR9bGEnbmgUSRc",1,"btc","0.00000000 BTC","$0.00",0
"1184","3936b98836b269d1dc9fb112a6fb81ec",1,"btc",NA,NA,NA
"1185","393ddccd5f95e5f29d98a82ffa472cf2",1,"btc",NA,NA,NA
"1186","3951c77cfeb9492bdde8621a22858fc8",1,"btc",NA,NA,NA
"1187","3967162e98a322ae1e121596abf454bc",1,"btc",NA,NA,NA
"1188","3967hSh4mmwV8h1YUGCK36wHtLQE9okF3o",1,"btc","0.00170000 BTC","$46.08",46.08
"1189","396e574db57c42abb111b1471e5c9556",1,"btc",NA,NA,NA
"1190","397991c2e9292e49461d3a7535685dbe",1,"btc",NA,NA,NA
"1191","39b374c86e56e9b811cc81b131c1ace7",1,"btc",NA,NA,NA
"1192","39b3c67fc1febdc47c576bd56a138d3a",1,"btc",NA,NA,NA
"1193","39BJ7BxAGJq2aL8sRGnQyyUtWDihtsgwKg",1,"btc",NA,NA,NA
"1194","39edaff23c4b48b1bee67944a169df27",1,"btc",NA,NA,NA
"1195","39eEqbHCPXvqBWkLe8rK1eYy21UEZRzK",1,"btc",NA,NA,NA
"1196","39LF5jiMkobN1BDKQNoCA78g15Meeo8FyW",1,"btc","0.01161838 BTC","$314.93",314.93
"1197","3a268f2c37ce4a9daa2bdc6ee4a3fe86",1,"btc",NA,NA,NA
"1198","3a2cdcfdac224647bd65e95fd57395d5",1,"btc",NA,NA,NA
"1199","3a2StVkMmfdegQnmeRQXmeDeDGazz9K7",1,"btc",NA,NA,NA
"1200","3A5d8816d91ba9895c2e58b5db2364218a",1,"btc",NA,NA,NA
"1201","3A62473NMZBDNGYDSB2FAVR3NE",1,"btc",NA,NA,NA
"1202","3a6f929ce98b7855fc78ec7b693dacf9",1,"btc",NA,NA,NA
"1203","3a92f2761df529818b99262bee7c1756",1,"btc",NA,NA,NA
"1204","3aa8d1dadf8d633f2c3274a6a8f9ef6f",1,"btc",NA,NA,NA
"1205","3AAkkeMzoY3c3e5oaqGaKvXGWEdRYbSDTg",1,"btc",NA,"$0.00",0
"1206","3ac7d6adc7dccd53745aa543aab9ebdd",1,"btc",NA,NA,NA
"1207","3ad1848764236f73168dbde17335bf73",1,"btc",NA,NA,NA
"1208","3adbaee28caa455ba2b6677c7b2eadfe",1,"btc",NA,NA,NA
"1209","3afced1aadb659a729d98b9ef536333d",1,"btc",NA,NA,NA
"1210","3AzNbdbiWYmvJQpiU5QhxNXgvhRke2oy",1,"btc",NA,NA,NA
"1211","3b1ebff16f9beb9eecd1b31955647643",1,"btc",NA,NA,NA
"1212","3b1f823d2f459b2f187c3d79b3dcf2d7",1,"btc",NA,NA,NA
"1213","3b2154aa876448879c74e88eeac6888f",1,"btc",NA,NA,NA
"1214","3b229d3e64284abfdb846a3d1a239279",1,"btc",NA,NA,NA
"1215","3b3ea39824a8671c245f8a7e3635e8ea",1,"btc",NA,NA,NA
"1216","3b4167ec15cb9a27d77e5dbd3aa7f4c2",1,"btc",NA,NA,NA
"1217","3b6297f7384ad799dcc7e48a4271ec15",1,"btc",NA,NA,NA
"1218","3b6BY1KTF2fTZybi7EPf8ug16RhXTxZDg",1,"btc",NA,NA,NA
"1219","3b7ed65371d847f428eeb265122b6e",1,"btc",NA,NA,NA
"1220","3b7ff6ac17931d2a3c725b2d192baa57",1,"btc",NA,NA,NA
"1221","3b8e3b3c5ba745b9ae73bf3bf7b5ec7d",1,"btc",NA,NA,NA
"1222","3bb33af2f7a84d8684879977d5553ec2",1,"btc",NA,NA,NA
"1223","3Bqh7nhdWU8JsWnBmrrB1NFTHGM9i1n8",1,"btc",NA,NA,NA
"1224","3BwedmcVSfveTHGwB7tJ6GgfHnyBNp1P5f",1,"btc","0.00000000 BTC","$0.00",0
"1225","3BXDLV6ALZALFMBK3H3EZQQLBM",1,"btc",NA,NA,NA
"1226","3BYRLVJFPWNWWYA7DXLKRJEFU4",1,"btc",NA,NA,NA
"1227","3c1e6def5677b349a7b4b7f5ac5b35",1,"btc",NA,NA,NA
"1228","3c34f783a413df8d8cb12f943ac1cfde",1,"btc",NA,NA,NA
"1229","3C5BEKE5E5C67K57MLANUU6MNA",1,"btc",NA,NA,NA
"1230","3c9fa9985e934f86a97ec3982c6fb55f",1,"btc",NA,NA,NA
"1231","3cae9162a1fcd4f93a43642b6dd76a35",1,"btc",NA,NA,NA
"1232","3CaxECBZfKcrKnnf6T9K58wHJ3FWCp4Bhp",1,"btc","0.00002500 BTC","$0.68",0.68
"1233","3cc1318c96a342bea6dd24787af5e32a",1,"btc",NA,NA,NA
"1234","3cdd35ced9284665b3b7aa83d2c1f354",1,"btc",NA,NA,NA
"1235","3ce2b7a625194488b9cd34e811c5133b",1,"btc",NA,NA,NA
"1236","3CeGMXwtQhAwqUjzpmXKuEYmBfG4Pd6TXu",1,"btc","0.04580658 BTC","$1,241.68",1241.68
"1237","3cf29aqxe7q76e1xmf92qwufeg",1,"btc",NA,NA,NA
"1238","3cj2i4boijefzmnimjyyte66wy",1,"btc",NA,NA,NA
"1239","3CsMz5MFL94rj8sa7oTwRfe21hT7MP1LRn",1,"btc","0.00000000 BTC","$0.00",0
"1240","3d1cbeb58dd4ed38779973f6c68168af",1,"btc",NA,NA,NA
"1241","3d1eb376464fd3b29f8cb1d35ac128f4",1,"btc",NA,NA,NA
"1242","3d2a5ad3377bb748c22f632642ba23f1",1,"btc",NA,NA,NA
"1243","3D2czahkDvvRR3mGiBH4rYgBcRvBDJDZNX",1,"btc",NA,NA,NA
"1244","3d345f3c2da9befc6ca8a283a9ef9f6b",1,"btc",NA,NA,NA
"1245","3d3b91b8156e573c97c1d7f8bb13129b",1,"btc",NA,NA,NA
"1246","3d3d414d33457a4e31457a6333566d54",1,"btc",NA,NA,NA
"1247","3d3d414d786b7a4d31457a6333566d54",1,"btc",NA,NA,NA
"1248","3d3d414e776b544f33457a6333566d54",1,"btc",NA,NA,NA
"1249","3d3d514d32636a4e77457a6333566d54",1,"btc",NA,NA,NA
"1250","3D4FDHW25VB3PH53WMKLW2UMVQ",1,"btc",NA,NA,NA
"1251","3D5aAjxiKDuB3hEFLqJxSbX3bCZc9yiLoq",1,"btc",NA,NA,NA
"1252","3D644835ccc82db3273ef2c1e4",1,"btc",NA,NA,NA
"1253","3D6d132392447946eadbb1eba9cbcda36b",1,"btc",NA,NA,NA
"1254","3d8595abd9cd4fd5eaaa1d536f91f2d7",1,"btc",NA,NA,NA
"1255","3da238ca7c8e4d1f8a26ba3dde95f872",1,"btc",NA,NA,NA
"1256","3Da4f57db98cb8251546c1ce316b33f3fa",1,"btc",NA,NA,NA
"1257","3da61f913eae24e788be677bcc754bbd",1,"btc",NA,NA,NA
"1258","3daa8d27a3ef81af341865749c29d2cb",1,"btc",NA,NA,NA
"1259","3DB7bx5kcy7k7xYn6HfyCHpFgHgRedZ6",1,"btc",NA,NA,NA
"1260","3DBJraWt3yXR8YfLC4XEUJAn9AqWt4LjzR",1,"btc",NA,NA,NA
"1261","3DD83F9E938B8C4DA98A692FDED8887DBF",1,"btc",NA,NA,NA
"1262","3dd9d866f43fc8d345cbd783186fff9a",1,"btc",NA,NA,NA
"1263","3DEE34D8E521141E653CADD194BBACE2",1,"btc",NA,NA,NA
"1264","3df4886f7da14b6287d97e38f1c3bebd",1,"btc",NA,NA,NA
"1265","3Df896efe33ebcc4bc1d9b19477",1,"btc",NA,NA,NA
"1266","3dfb3de975dd21bf3d5ff8f846c19bb6",1,"btc",NA,NA,NA
"1267","3Dfj7KJEktEFV8UVHB3bmZy7WyiCQQFM",1,"btc",NA,NA,NA
"1268","3DFqFMh47PYGfMPBwnaKxRYwAHrDZ3ZM6M",1,"btc",NA,NA,NA
"1269","3DFSm97apDNvq2EBhQE95qyF4U5qtWkNW2",1,"btc",NA,NA,NA
"1270","3DjqfEmJmaBN2pifY3swcFmvURGENT",1,"btc",NA,NA,NA
"1271","3DmR4nowSKeSD9FAbPMoMHg782GEHp5n",1,"btc",NA,NA,NA
"1272","3DnQyX7EquNt1Yj2dbUdh1jrsdprTGbo",1,"btc",NA,NA,NA
"1273","3DnSceLWVKNF637KhXXBSKFRsPRGEEQ6",1,"btc",NA,NA,NA
"1274","3Doiao4MXH2f97edqVGcv7Dk5f2ZHYeW",1,"btc",NA,NA,NA
"1275","3DqHGEU4vw1wByMusy2t3hA59cwMg",1,"btc",NA,NA,NA
"1276","3DRTMLM6TEALTFKA6LYQUDABEQ",1,"btc",NA,NA,NA
"1277","3Ds5NZeX4aWVCXfMrRFPpa3rC2ZNcdtT",1,"btc",NA,NA,NA
"1278","3DSctn2TnjihHVk4KrF2UKxJ9RQnuYHP",1,"btc",NA,NA,NA
"1279","3dSDSN8PBcGmxj83c5gpospJeYEWEKMc",1,"btc",NA,NA,NA
"1280","3DtP9h7X9huKUdq6kf9zoQxeiMmuq",1,"btc",NA,NA,NA
"1281","3DTXD3H5UVHANMQHAAGWLBEVFU",1,"btc",NA,NA,NA
"1282","3dWe5sKZsrYEjbTAo2utrbJ3oejoT8Hh",1,"btc",NA,NA,NA
"1283","3DYxsRR1WdYXtkkswggWPhPgkvffgP2K",1,"btc",NA,NA,NA
"1284","3e27c2a1a22345cbc5dac3481b69ec2a",1,"btc",NA,NA,NA
"1285","3e53c99a2e9545cfb7e7b132dd5f72",1,"btc",NA,NA,NA
"1286","3e5dad9cb66921838caf1f3584896c63",1,"btc",NA,NA,NA
"1287","3E6PF2V4ZXX3UACZJM5PMMT7RE",1,"btc",NA,NA,NA
"1288","3ea3964247bd4218bbea8da5ccdbad74",1,"btc",NA,NA,NA
"1289","3ecd5a4658cf438ca42be5852417e672",1,"btc",NA,NA,NA
"1290","3ECMDUHMUJBKJP625AYWMPFGKQ",1,"btc",NA,NA,NA
"1291","3ed45ef8777541388bc937b3f99afd3b",1,"btc",NA,NA,NA
"1292","3ef398f6be9444eb9324ca421f5457c3",1,"btc",NA,NA,NA
"1293","3efMjHRxM2MPvHX3eDZrUVw31g",1,"btc",NA,NA,NA
"1294","3EMQG9EhPkoFbX5F19RTGZs8rPqGYm2mp9",1,"btc",NA,NA,NA
"1295","3EP3SZZHVZASJGYMC2NQEXCV2A",1,"btc",NA,NA,NA
"1296","3EQ36F363FBV3H6KWTWQYUH2RE",1,"btc",NA,NA,NA
"1297","3f137d4724db48379d446a4dc1245e99",1,"btc",NA,NA,NA
"1298","3f154d213895f453f3332b6b414c621b",1,"btc",NA,NA,NA
"1299","3f38617b62394772bcde94e86152e64f",1,"btc",NA,NA,NA
"1300","3f3MNsd7PYsj1jJd4Bmni6zx5GGmLKRQ",1,"btc",NA,NA,NA
"1301","3F52VWUNK4LWBVGQ4BAD5RRXV4",1,"btc",NA,NA,NA
"1302","3f7eec6b164c466bb94338aa2c93221d",1,"btc",NA,NA,NA
"1303","3f7jyzZ8Lz4rPFTYeE2YStKw8hCh4wZE",1,"btc",NA,NA,NA
"1304","3f94e32871ef46cc89b37cdc6b8aafc8",1,"btc",NA,NA,NA
"1305","3f9ca787f988c6af51418ecb6a836bce",1,"btc",NA,NA,NA
"1306","3fc5d27313144ad8948b8cf7199a1a8f",1,"btc",NA,NA,NA
"1307","3fe2c276ce185c2f682d39a78e397123",1,"btc",NA,NA,NA
"1308","3fMWboDBm3uw923kLDBBQQdsBNzwGdjE",1,"btc",NA,NA,NA
"1309","3FTY2bkqFRoDdAiw4bUnFeNFJu8sGWDipj",1,"btc","0.00192900 BTC","$52.30",52.3
"1310","3fyuf3PetU6gH6Sq82ME9z41NQ26osgw",1,"btc",NA,NA,NA
"1311","3fzzv6mmyzbnbkzv7tdqr2bemi",1,"btc",NA,NA,NA
"1312","3GCNAM5V16bwJpQS9rwwMar8aMxfFG3M",1,"btc",NA,NA,NA
"1313","3gdN14HKvBnxsAoc7t4tMxWVNuiTALSH",1,"btc",NA,NA,NA
"1314","3GL6L2K7JZHGDKPF3THEXRVHZQ",1,"btc",NA,NA,NA
"1315","3GVMx6NpuerggF5rDKJp9QDpCr9NEoW2",1,"btc",NA,NA,NA
"1316","3HFU4J5DDZGBZJJHBBUCXCMWVE",1,"btc",NA,NA,NA
"1317","3HGctJcNbS3nZSZhaiwrqCcQn2WpjDVy",1,"btc",NA,NA,NA
"1318","3HqquEPKGihZHyqjVxBfButRHpXai3F72T",1,"btc","0.01050000 BTC","$284.75",284.75
"1319","3hYkpq97aS3HYH4duQaS9x142XCGU",1,"btc",NA,NA,NA
"1320","3HZTK7UJRWAGYKB7CSQMWVBMBU",1,"btc",NA,NA,NA
"1321","3iprGWJie2Wga3ccriCdVPJFVMqTj4Wb",1,"btc",NA,NA,NA
"1322","3J266WYFGZFBDK2UWM5GD3TCRU",1,"btc",NA,NA,NA
"1323","3j5zn6nBhEndDzf5u69ucCbULESBJJe5",1,"btc",NA,NA,NA
"1324","3JAHMR4TKEN3F3EDSAHXMX4ZVU",1,"btc",NA,NA,NA
"1325","3JaN5ATWhJkb5KBewmdDH4YHNbiJwKKe1c",1,"btc",NA,NA,NA
"1326","3JhnY4H5Jo2TFr3JJpCoY6a8QnETjktURS",1,"btc",NA,NA,NA
"1327","3jMoXKnbqi5UNyG2VouthxkvmWwmgupY",1,"btc",NA,NA,NA
"1328","3JQ52G5F7ZH5HHTZPEEA7B4JBA",1,"btc",NA,NA,NA
"1329","3JXRJ7RB2QS6DVF7RSNKNF75KM",1,"btc",NA,NA,NA
"1330","3kB1QibqrEABNT39fW18QHr2prMHPFhm",1,"btc",NA,NA,NA
"1331","3KMQCNVPRFGNRLK6QZXCBVBAMA",1,"btc",NA,NA,NA
"1332","3LwCEMcxUjALDUoBXn3iAruo55WTzzFK9esp",1,"btc",NA,NA,NA
"1333","3n7UYbRHSqTVMBiBTgWNr1U3RA",1,"btc",NA,NA,NA
"1334","3NCNZWxRzxQcLrq7Buw8MEL9Wypfi4GrVA",1,"btc",NA,"$410.60",410.6
"1335","3NhamGYBzfTxMveoqx8RUJtJQFVi5KPjFD",1,"btc",NA,NA,NA
"1336","3NSUAWL2W5CHRDJFCHJGFBXJBE",1,"btc",NA,NA,NA
"1337","3NX2DW2JJBGHXNBPVXMQDSQEHM",1,"btc",NA,NA,NA
"1338","3NZ9Gdrj1f6aqjdEKCh3kHaMex98r1Shkt",1,"btc","2.69009061 BTC","$72,952.35",72952.35
"1339","3oetoaHmL3YaKVTxXkJyRtbb5RRCtBMK",1,"btc",NA,NA,NA
"1340","3oXQKuZ7UiYWHDMcbgnuQKk14StfvdguA",1,"btc",NA,NA,NA
"1341","3PDG3L54GFDQ5J2ZB3HML6EPYY",1,"btc",NA,NA,NA
"1342","3PF75u4kQEYrYVVp194i6bgfvi88ciompuN",1,"btc",NA,NA,NA
"1343","3PLrTb8p2ucjwafH813WN5v1PM3n243p",1,"btc",NA,NA,NA
"1344","3pp8miU2XKx1omBUFesbLQvY6Fa4DWrR",1,"btc",NA,NA,NA
"1345","3q1fKdYgA2Sc7mbE8eMKiX2nTPoaWv7f",1,"btc",NA,NA,NA
"1346","3Q2QW2WLBBGELGQKKM6P3H47EQ",1,"btc",NA,NA,NA
"1347","3Q7FyN8zALic1amCfJvunwPEFRjSYPTJSk",1,"btc","0.00000000 BTC","$0.00",0
"1348","3QDFAEHN6ZFE3JKEH4AYK5GW5E",1,"btc",NA,NA,NA
"1349","3qnkgF6mZNBgAKM6mTGkXANtF5KkzsVD",1,"btc",NA,NA,NA
"1350","3rAgagyZ9dmM4cjr5xaaxKP93Lb9aNqP",1,"btc",NA,NA,NA
"1351","3rJ2XEgd17VS4J2f2bkX2J3nrXAeXCT9",1,"btc",NA,NA,NA
"1352","3rrnuLdzwDXjUwUkbK2CD5Eqm7pUSU3a",1,"btc",NA,NA,NA
"1353","3SEXpBhEjcbaQpPU1BedfyesRJ4y9hNb",1,"btc",NA,NA,NA
"1354","3sLDvcnAwZGiAjWPEe84rXDdxCTBQG2T",1,"btc",NA,NA,NA
"1355","3SZ6UJJ2WFHDVDSSQABRZC4XBY",1,"btc",NA,NA,NA
"1356","3T4GBTENCBFKPFPHE2YP4EZWCU",1,"btc",NA,NA,NA
"1357","3tbo4izi6zdttpijmbpgbzogdi",1,"btc",NA,NA,NA
"1358","3tGLQ3qm5xdpSoeQwy68bmcrvEUHxSTP",1,"btc",NA,NA,NA
"1359","3tgngoAThee5EucGhGcjirkPmg8rE2KY",1,"btc",NA,NA,NA
"1360","3u65nrs7engbjcrgnyczjknuoe",1,"btc",NA,NA,NA
"1361","3UjWnasAvoHsQebeSf1W4Rdbc2QK6ZrU",1,"btc",NA,NA,NA
"1362","3UZHC7BZCNHD5DZ26YHGSVGTSM",1,"btc",NA,NA,NA
"1363","3vAvQBj5SpMytwxuzsC6qRf6XCZA6azN",1,"btc",NA,NA,NA
"1364","3VQULRFSQ5BDFKYGBX6PYNBCFA",1,"btc",NA,NA,NA
"1365","3wgk1H6gX7VgXvWcpE65QjV2vgbyv1Fd",1,"btc",NA,NA,NA
"1366","3WXAXKazLq8Jw9WhyxvfkKyvcwy6eKon",1,"btc",NA,NA,NA
"1367","3xbrikd2iffa7ometuuzyiwwny",1,"btc",NA,NA,NA
"1368","3XNH54J4PREHZDUCCTUP34HTQ4",1,"btc",NA,NA,NA
"1369","3XQDWM4EBFFLJG76ZSL47KWNAA",1,"btc",NA,NA,NA
"1370","3XrVpLaRantL7jHtgUY9e8MnTME",1,"btc",NA,NA,NA
"1371","3Xx4BVnaGvxmt5sGQhQMUzKQtLaFrWU8",1,"btc",NA,NA,NA
"1372","3YA5VYRZN5GBTMJCN34S5VFHQE",1,"btc",NA,NA,NA
"1373","3yf336fkic6pigikgdv3q72sva",1,"btc",NA,NA,NA
"1374","3YHNVarfpV53i6KkUN6pgmkRoFPZXiEt",1,"btc",NA,NA,NA
"1375","3YJ2VFXS3FFSTC3CX357TN45BQ",1,"btc",NA,NA,NA
"1376","3YMWDNAWVHUCP4X423HDJAJGP4",1,"btc",NA,NA,NA
"1377","3YNTCBVV6JE3DKKKKQHEFFHMWQ",1,"btc",NA,NA,NA
"1378","3yQ2ENKrxtwFobosX9wc44CWdvB8dTmW",1,"btc",NA,NA,NA
"1379","3yvJX7q5zDqNPNvsAfy461sSwSZ12x66",1,"btc",NA,NA,NA
"1380","3ywagvcchvckvkq7263vohdbtu",1,"btc",NA,NA,NA
"1381","3ZADYJ42MBFQ7PP6MPNQDDHYLU",1,"btc",NA,NA,NA
"1382","3zgctxu3qfbptfpndycbifcmaa",1,"btc",NA,NA,NA
"1383","3ZJtRf7w7DfYQiwch7Dmk2fHh4",1,"btc",NA,NA,NA
"1384","3ZNUMTSWV5PSNRBYTKSGZEMLYY",1,"btc",NA,NA,NA
"1385","3ZPH8XfrrfAYkZCak2qMjoCBs47xgVqk",1,"btc",NA,NA,NA
"1386","bc1382f26a59",1,NA,NA,NA,NA
"1387","bc16c35808d0",1,NA,NA,NA,NA
"1388","bc183976de54",1,NA,NA,NA,NA
"1389","bc1873287995",1,NA,NA,NA,NA
"1390","bc188e858a55",1,NA,NA,NA,NA
"1391","bc18acaa987f",1,NA,NA,NA,NA
"1392","bc19499720f2",1,NA,NA,NA,NA
"1393","bc1c52ec6489",1,NA,NA,NA,NA
"1394","bc1c7889907e",1,NA,NA,NA,NA
"1395","bc1e2lx2u84y9y4jp9rwzq5dv5",1,NA,NA,NA,NA
"1396","bc1e33a80404",1,NA,NA,NA,NA
"1397","bc1q22fx7xurv25ec3r2yzah80w3xnw0rtuvh5n65j",1,"btc","0.00000000 BTC","$0.00",0
"1398","bc1q3fyjs7gksmt80n7tsp5rh8vw48hejsjpdymxpw",1,"btc","0.00227406 BTC","$61.67",61.67
"1399","bc1q4qjdn4zehaxyh9l6v7cmfdm9jzjsm6j79gv2l5",1,"btc","0.00000000 BTC","$0.00",0
"1400","bc1q4sun7kgm5xu98tgq99vvttfjmkdxf6j4uu7q2h",1,"btc","0.00602704 BTC","$163.44",163.44
"1401","bc1q5kj90lq8ygp05zyhhqf8hc666l8hphvtd2mvsl",1,"btc","0.00000000 BTC","$0.00",0
"1402","bc1q6k3fwg07m64j03h9v9y9d4ad5r4q63w54jqlw3",1,"btc","0.44131276 BTC","$11,965.43",11965.43
"1403","bc1q6pxr7eepxx5szzggkcva5pda5hk7qxuptxyhs4",1,"btc","0.00280125 BTC","$75.96",75.96
"1404","bc1q6vf3e9paz5druqzgngwpltp6eapmkjy7f02ard",1,"btc","0.00988984 BTC","$268.19",268.19
"1405","bc1q73zua3ul8xj60ddehla3ux6q3t5pt80zqkxcm4",1,"btc","0.02725609 BTC","$739.14",739.14
"1406","bc1q7lvytj3zmzdy7ejlgpptyl97kpecwxzjg7h7aw",1,"btc","0.00000000 BTC","$0.00",0
"1407","bc1q7muk5ul0ca64k32h2egddurjs6lpe74ljd2r3d",1,"btc","0.00000000 BTC","$0.00",0
"1408","bc1q820a5ake9y8nkga02z44xy77fph8e5h49j6efz",1,"btc","0.00000000 BTC","$0.00",0
"1409","bc1q82n7qazcxvvh7xkt4tpelvuu4ru02d4uztw5jh",1,"btc","0.00000000 BTC","$0.00",0
"1410","bc1q83rgkkke7ku2lzsmvuhr27kdh0d2xqzfkjjeyv0fpdt63y6w5vusa4ad92",1,NA,"0.00000000 BTC","$0.00",0
"1411","bc1q99yt3ywk55t06wvuzpyew63xnvec9zj6rxv22d",1,"btc","0.00155314 BTC","$42.11",42.11
"1412","bc1qa2lsenljnd7fm6q9adxcgdevclhch90uwmzcke",1,"btc","0.00000000 BTC","$0.00",0
"1413","bc1qarpyu7lzmqlkq6yh6qhdr4gp4gq8n4czt3gfse",1,"btc",NA,NA,NA
"1414","bc1qaun6jpm7kdrqxhq3ksl6pwaegca8r28ha4hl4w",1,"btc","0.00000000 BTC","$0.00",0
"1415","bc1qckn9grungvupu0a08u0fs7way5hvuc0fkr58et",1,"btc",NA,NA,NA
"1416","bc1qee7u4tk3u0zspnvxw628wr7ctck0e93wypgvwh",1,"btc","0.00071827 BTC","$19.47",19.47
"1417","bc1qehmw570ef96ayl9vhvk6l5xn2x8c7fzk7r8waf",1,"btc",NA,NA,NA
"1418","bc1qf4mc63jsawhlq6dy4nedxk4mjzytms8u0dd92k",1,"btc",NA,NA,NA
"1419","bc1qf9n72s8w4d5maumxj3cx9rt65uqlvyug2c3l9p",1,"btc","0.00114979 BTC","$31.18",31.18
"1420","bc1qfetd9pse58fyeu98lc9tpa090uzd5va2d0djhj",1,"btc","0.00742943 BTC","$201.44",201.44
"1421","bc1qgnm7arj77r8c4hz6xvqr5fwecktmldtrwt6p20",1,"btc","2.42653096 BTC","$65,791.19",65791.19
"1422","bc1qgqsq5wws4dslaemxv8cm3yu87cdr68mx2q958d",1,"btc","0.00118580 BTC","$32.15",32.15
"1423","bc1qhau3sww87dwuhun8qh29t78qwj3t9cuneljzux",1,"btc","0.00129534 BTC","$35.12",35.12
