"","date","detected_language","topic","n"
"2071",2022-04-29,"nl","insect",1
"2072",2022-04-30,"de","insect",1
"2073",2022-04-30,"de","ulez",7
"2074",2022-04-30,"en","climate_lockdown",3
"2075",2022-04-30,"en","insect",2
"2076",2022-04-30,"en","ulez",6
"2077",2022-04-30,"fr","ulez",1
"2078",2022-04-30,"it","insect",2
"2079",2022-05-01,"de","insect",1
"2080",2022-05-01,"de","ulez",5
"2081",2022-05-01,"en","climate_lockdown",1
"2082",2022-05-01,"en","insect",4
"2083",2022-05-01,"en","ulez",6
"2084",2022-05-01,"fr","insect",1
"2085",2022-05-02,"de","climate_lockdown",1
"2086",2022-05-02,"de","insect",4
"2087",2022-05-02,"de","ulez",3
"2088",2022-05-02,"en","climate_lockdown",8
"2089",2022-05-02,"en","insect",3
"2090",2022-05-02,"en","ulez",6
"2091",2022-05-02,"nl","climate_lockdown",1
"2092",2022-05-03,"de","climate_lockdown",3
"2093",2022-05-03,"de","insect",6
"2094",2022-05-03,"de","ulez",3
"2095",2022-05-03,"en","climate_lockdown",1
"2096",2022-05-03,"en","insect",7
"2097",2022-05-03,"en","ulez",4
"2098",2022-05-03,"fr","climate_lockdown",1
"2099",2022-05-03,"fr","insect",1
"2100",2022-05-03,"fr","ulez",2
"2101",2022-05-03,"it","insect",4
"2102",2022-05-03,"nl","insect",1
"2103",2022-05-04,"de","climate_lockdown",1
"2104",2022-05-04,"de","ulez",2
"2105",2022-05-04,"en","insect",10
"2106",2022-05-04,"en","ulez",12
"2107",2022-05-04,"fr","ulez",2
"2108",2022-05-04,"nl","ulez",1
"2109",2022-05-05,"de","insect",4
"2110",2022-05-05,"de","ulez",3
"2111",2022-05-05,"en","climate_lockdown",2
"2112",2022-05-05,"en","insect",2
"2113",2022-05-05,"en","ulez",4
"2114",2022-05-06,"de","insect",1
"2115",2022-05-06,"de","ulez",3
"2116",2022-05-06,"en","ulez",3
"2117",2022-05-06,"fr","ulez",3
"2118",2022-05-06,"it","insect",2
"2119",2022-05-06,"nl","ulez",1
"2120",2022-05-07,"de","climate_lockdown",13
"2121",2022-05-07,"de","ulez",2
"2122",2022-05-07,"en","insect",1
"2123",2022-05-07,"en","ulez",3
"2124",2022-05-07,"fr","ulez",2
"2125",2022-05-08,"de","climate_lockdown",1
"2126",2022-05-08,"de","ulez",3
"2127",2022-05-08,"en","climate_lockdown",1
"2128",2022-05-08,"en","ulez",2
"2129",2022-05-09,"de","ulez",1
"2130",2022-05-09,"en","ulez",5
"2131",2022-05-09,"fr","ulez",1
"2132",2022-05-09,"nl","insect",1
"2133",2022-05-10,"de","insect",2
"2134",2022-05-10,"de","ulez",1
"2135",2022-05-10,"en","insect",12
"2136",2022-05-10,"en","ulez",3
"2137",2022-05-10,"nl","insect",1
"2138",2022-05-11,"de","ulez",1
"2139",2022-05-11,"en","insect",1
"2140",2022-05-11,"en","ulez",2
"2141",2022-05-11,"it","insect",1
"2142",2022-05-12,"en","insect",2
"2143",2022-05-12,"en","ulez",2
"2144",2022-05-12,"it","insect",1
"2145",2022-05-12,"nl","ulez",1
"2146",2022-05-13,"de","insect",1
"2147",2022-05-13,"en","insect",8
"2148",2022-05-13,"en","ulez",1
"2149",2022-05-13,"fr","ulez",1
"2150",2022-05-13,"it","insect",2
"2151",2022-05-13,"nl","insect",1
"2152",2022-05-13,"nl","ulez",1
"2153",2022-05-14,"de","climate_lockdown",1
"2154",2022-05-14,"de","insect",2
"2155",2022-05-14,"en","insect",1
"2156",2022-05-14,"it","insect",1
"2157",2022-05-14,"nl","climate_lockdown",1
"2158",2022-05-15,"de","insect",4
"2159",2022-05-15,"en","climate_lockdown",1
"2160",2022-05-15,"fr","climate_lockdown",1
"2161",2022-05-15,"it","ulez",1
"2162",2022-05-16,"de","insect",2
"2163",2022-05-16,"de","ulez",1
"2164",2022-05-16,"en","insect",2
"2165",2022-05-16,"en","ulez",5
"2166",2022-05-17,"de","insect",1
"2167",2022-05-17,"de","ulez",3
"2168",2022-05-17,"en","ulez",1
"2169",2022-05-17,"it","insect",1
"2170",2022-05-17,"nl","climate_lockdown",1
"2171",2022-05-17,"nl","ulez",1
"2172",2022-05-18,"de","insect",1
"2173",2022-05-18,"de","ulez",1
"2174",2022-05-18,"en","climate_lockdown",3
"2175",2022-05-18,"en","insect",1
"2176",2022-05-18,"fr","climate_lockdown",2
"2177",2022-05-18,"fr","insect",3
"2178",2022-05-18,"it","insect",1
"2179",2022-05-19,"de","insect",13
"2180",2022-05-19,"de","ulez",1
"2181",2022-05-19,"en","climate_lockdown",4
"2182",2022-05-19,"en","insect",2
"2183",2022-05-19,"en","ulez",3
"2184",2022-05-19,"fr","climate_lockdown",1
"2185",2022-05-19,"fr","insect",1
"2186",2022-05-19,"it","insect",2
"2187",2022-05-19,"nl","climate_lockdown",1
"2188",2022-05-20,"de","climate_lockdown",7
"2189",2022-05-20,"de","insect",2
"2190",2022-05-20,"de","ulez",4
"2191",2022-05-20,"en","insect",2
"2192",2022-05-20,"en","ulez",2
"2193",2022-05-20,"it","insect",2
"2194",2022-05-21,"de","climate_lockdown",1
"2195",2022-05-21,"de","insect",2
"2196",2022-05-21,"en","insect",5
"2197",2022-05-21,"fr","insect",1
"2198",2022-05-21,"it","insect",3
"2199",2022-05-21,"nl","climate_lockdown",1
"2200",2022-05-21,"nl","insect",1
"2201",2022-05-21,"nl","ulez",1
"2202",2022-05-22,"de","insect",12
"2203",2022-05-22,"en","insect",8
"2204",2022-05-23,"de","insect",4
"2205",2022-05-23,"en","insect",4
"2206",2022-05-23,"en","ulez",5
"2207",2022-05-23,"it","insect",1
"2208",2022-05-23,"it","ulez",1
"2209",2022-05-23,"nl","insect",1
"2210",2022-05-24,"de","insect",41
"2211",2022-05-24,"en","insect",11
"2212",2022-05-24,"en","ulez",5
"2213",2022-05-24,"it","insect",6
"2214",2022-05-24,"nl","insect",1
"2215",2022-05-25,"de","insect",8
"2216",2022-05-25,"de","ulez",1
"2217",2022-05-25,"en","climate_lockdown",4
"2218",2022-05-25,"en","insect",10
"2219",2022-05-25,"en","ulez",8
"2220",2022-05-25,"it","insect",3
"2221",2022-05-26,"de","insect",7
"2222",2022-05-26,"en","insect",2
"2223",2022-05-26,"en","ulez",2
"2224",2022-05-26,"it","insect",1
"2225",2022-05-27,"de","insect",12
"2226",2022-05-27,"en","insect",7
"2227",2022-05-27,"en","ulez",7
"2228",2022-05-27,"fr","climate_lockdown",2
"2229",2022-05-27,"it","insect",5
"2230",2022-05-27,"it","ulez",1
"2231",2022-05-28,"de","insect",3
"2232",2022-05-28,"de","ulez",7
"2233",2022-05-28,"en","insect",7
"2234",2022-05-28,"it","insect",4
"2235",2022-05-28,"it","ulez",5
"2236",2022-05-28,"nl","ulez",1
"2237",2022-05-29,"de","climate_lockdown",1
"2238",2022-05-29,"de","insect",2
"2239",2022-05-29,"de","ulez",2
"2240",2022-05-29,"en","insect",2
"2241",2022-05-29,"it","insect",2
"2242",2022-05-29,"it","ulez",3
"2243",2022-05-30,"de","climate_lockdown",1
"2244",2022-05-30,"de","ulez",18
"2245",2022-05-30,"en","insect",15
"2246",2022-05-30,"fr","insect",4
"2247",2022-05-30,"it","insect",1
"2248",2022-05-31,"de","insect",3
"2249",2022-05-31,"de","ulez",8
"2250",2022-05-31,"en","insect",11
"2251",2022-05-31,"en","ulez",8
"2252",2022-05-31,"fr","climate_lockdown",1
"2253",2022-05-31,"fr","ulez",2
"2254",2022-05-31,"it","insect",7
"2255",2022-05-31,"nl","climate_lockdown",1
"2256",2022-06-01,"de","climate_lockdown",6
"2257",2022-06-01,"de","insect",15
"2258",2022-06-01,"de","ulez",2
"2259",2022-06-01,"en","insect",4
"2260",2022-06-01,"en","ulez",9
"2261",2022-06-01,"fr","ulez",1
"2262",2022-06-01,"it","insect",1
"2263",2022-06-01,"nl","climate_lockdown",1
"2264",2022-06-02,"de","climate_lockdown",6
"2265",2022-06-02,"de","insect",1
"2266",2022-06-02,"en","insect",7
"2267",2022-06-02,"en","ulez",5
"2268",2022-06-02,"fr","insect",2
"2269",2022-06-02,"it","insect",1
"2270",2022-06-02,"nl","insect",1
"2271",2022-06-03,"de","insect",2
"2272",2022-06-03,"de","ulez",5
"2273",2022-06-03,"en","climate_lockdown",1
"2274",2022-06-03,"en","insect",2
"2275",2022-06-03,"en","ulez",7
"2276",2022-06-03,"nl","insect",1
"2277",2022-06-04,"de","insect",1
"2278",2022-06-04,"de","ulez",3
"2279",2022-06-04,"en","climate_lockdown",1
"2280",2022-06-04,"en","insect",3
"2281",2022-06-04,"en","ulez",9
"2282",2022-06-04,"fr","insect",1
"2283",2022-06-04,"it","insect",2
"2284",2022-06-04,"it","ulez",1
"2285",2022-06-05,"de","ulez",2
"2286",2022-06-05,"en","fifteen_minutes",2
"2287",2022-06-05,"en","insect",5
"2288",2022-06-05,"en","ulez",9
"2289",2022-06-05,"fr","ulez",1
"2290",2022-06-05,"it","insect",2
"2291",2022-06-05,"it","ulez",1
"2292",2022-06-06,"de","insect",1
"2293",2022-06-06,"en","fifteen_minutes",1
"2294",2022-06-06,"en","insect",4
"2295",2022-06-06,"en","ulez",2
"2296",2022-06-06,"it","insect",2
"2297",2022-06-06,"nl","insect",1
"2298",2022-06-07,"de","insect",6
"2299",2022-06-07,"en","insect",5
"2300",2022-06-07,"en","ulez",2
"2301",2022-06-07,"it","insect",6
"2302",2022-06-08,"de","insect",3
"2303",2022-06-08,"de","ulez",3
"2304",2022-06-08,"en","climate_lockdown",4
"2305",2022-06-08,"en","insect",2
"2306",2022-06-08,"en","ulez",9
"2307",2022-06-08,"it","insect",8
"2308",2022-06-09,"de","insect",4
"2309",2022-06-09,"de","ulez",2
"2310",2022-06-09,"it","insect",5
"2311",2022-06-10,"de","climate_lockdown",3
"2312",2022-06-10,"de","insect",6
"2313",2022-06-10,"de","ulez",5
"2314",2022-06-10,"en","ulez",4
"2315",2022-06-10,"it","insect",9
"2316",2022-06-10,"nl","ulez",1
"2317",2022-06-11,"de","climate_lockdown",1
"2318",2022-06-11,"de","insect",3
"2319",2022-06-11,"de","ulez",4
"2320",2022-06-11,"en","ulez",2
"2321",2022-06-11,"it","insect",3
"2322",2022-06-11,"nl","insect",1
"2323",2022-06-11,"nl","ulez",1
"2324",2022-06-12,"de","climate_lockdown",1
"2325",2022-06-12,"de","insect",4
"2326",2022-06-12,"de","ulez",1
"2327",2022-06-12,"en","climate_lockdown",1
"2328",2022-06-12,"en","insect",5
"2329",2022-06-12,"en","ulez",7
"2330",2022-06-12,"it","insect",5
"2331",2022-06-12,"it","ulez",3
"2332",2022-06-12,"nl","ulez",1
"2333",2022-06-13,"de","insect",6
"2334",2022-06-13,"en","fifteen_minutes",1
"2335",2022-06-13,"en","insect",1
"2336",2022-06-13,"it","climate_lockdown",1
"2337",2022-06-13,"it","insect",1
"2338",2022-06-14,"de","insect",1
"2339",2022-06-14,"en","climate_lockdown",1
"2340",2022-06-14,"en","ulez",1
"2341",2022-06-14,"fr","ulez",4
"2342",2022-06-14,"it","insect",4
"2343",2022-06-14,"nl","ulez",1
"2344",2022-06-15,"de","climate_lockdown",3
"2345",2022-06-15,"de","insect",7
"2346",2022-06-15,"de","ulez",7
"2347",2022-06-15,"en","ulez",5
"2348",2022-06-15,"it","insect",3
"2349",2022-06-15,"nl","insect",2
"2350",2022-06-16,"de","insect",19
"2351",2022-06-16,"de","ulez",6
"2352",2022-06-16,"en","insect",5
"2353",2022-06-16,"en","ulez",3
"2354",2022-06-16,"fr","climate_lockdown",2
"2355",2022-06-16,"it","insect",7
"2356",2022-06-16,"nl","ulez",1
"2357",2022-06-17,"de","climate_lockdown",8
"2358",2022-06-17,"de","insect",36
"2359",2022-06-17,"de","ulez",4
"2360",2022-06-17,"en","climate_lockdown",3
"2361",2022-06-17,"en","insect",3
"2362",2022-06-17,"en","ulez",1
"2363",2022-06-17,"fr","climate_lockdown",1
"2364",2022-06-17,"fr","insect",1
"2365",2022-06-17,"it","insect",5
"2366",2022-06-17,"nl","climate_lockdown",3
"2367",2022-06-18,"de","climate_lockdown",49
"2368",2022-06-18,"de","insect",2
"2369",2022-06-18,"en","climate_lockdown",10
"2370",2022-06-18,"en","insect",7
"2371",2022-06-18,"en","ulez",4
"2372",2022-06-18,"fr","insect",1
"2373",2022-06-18,"it","climate_lockdown",1
"2374",2022-06-18,"it","insect",4
"2375",2022-06-18,"nl","climate_lockdown",1
"2376",2022-06-19,"de","climate_lockdown",25
"2377",2022-06-19,"de","insect",3
"2378",2022-06-19,"de","ulez",8
"2379",2022-06-19,"en","climate_lockdown",6
"2380",2022-06-19,"en","insect",2
"2381",2022-06-19,"en","ulez",5
"2382",2022-06-19,"fr","climate_lockdown",1
"2383",2022-06-19,"fr","insect",1
"2384",2022-06-19,"fr","ulez",1
"2385",2022-06-19,"it","climate_lockdown",2
"2386",2022-06-19,"it","insect",3
"2387",2022-06-19,"nl","insect",1
"2388",2022-06-20,"de","climate_lockdown",10
"2389",2022-06-20,"de","insect",18
"2390",2022-06-20,"de","ulez",1
"2391",2022-06-20,"en","insect",7
"2392",2022-06-20,"en","ulez",2
"2393",2022-06-20,"fr","insect",1
"2394",2022-06-20,"fr","ulez",2
"2395",2022-06-20,"it","climate_lockdown",1
"2396",2022-06-20,"it","insect",1
"2397",2022-06-20,"nl","climate_lockdown",1
"2398",2022-06-21,"de","climate_lockdown",13
"2399",2022-06-21,"de","insect",4
"2400",2022-06-21,"de","ulez",3
"2401",2022-06-21,"en","climate_lockdown",1
"2402",2022-06-21,"en","insect",2
"2403",2022-06-21,"en","ulez",4
"2404",2022-06-21,"fr","ulez",2
"2405",2022-06-21,"it","insect",3
"2406",2022-06-21,"nl","insect",1
"2407",2022-06-21,"nl","ulez",1
"2408",2022-06-22,"de","climate_lockdown",4
"2409",2022-06-22,"de","insect",1
"2410",2022-06-22,"en","climate_lockdown",3
"2411",2022-06-22,"en","insect",6
"2412",2022-06-22,"en","ulez",1
"2413",2022-06-22,"it","insect",3
"2414",2022-06-22,"it","ulez",1
"2415",2022-06-22,"nl","ulez",1
"2416",2022-06-23,"de","climate_lockdown",1
"2417",2022-06-23,"de","insect",3
"2418",2022-06-23,"en","insect",3
"2419",2022-06-23,"en","ulez",5
"2420",2022-06-23,"it","ulez",1
"2421",2022-06-23,"nl","climate_lockdown",1
"2422",2022-06-24,"de","climate_lockdown",1
"2423",2022-06-24,"de","insect",2
"2424",2022-06-24,"en","climate_lockdown",1
"2425",2022-06-24,"en","insect",4
"2426",2022-06-24,"en","ulez",9
"2427",2022-06-24,"it","insect",6
"2428",2022-06-24,"nl","ulez",2
"2429",2022-06-25,"de","climate_lockdown",1
"2430",2022-06-25,"de","insect",2
"2431",2022-06-25,"en","climate_lockdown",2
"2432",2022-06-25,"en","insect",3
"2433",2022-06-25,"en","ulez",3
"2434",2022-06-25,"fr","climate_lockdown",1
"2435",2022-06-25,"fr","ulez",2
"2436",2022-06-25,"it","insect",5
"2437",2022-06-25,"it","ulez",6
"2438",2022-06-26,"de","climate_lockdown",5
"2439",2022-06-26,"de","ulez",3
"2440",2022-06-26,"fr","ulez",2
"2441",2022-06-26,"it","insect",5
"2442",2022-06-26,"it","ulez",1
"2443",2022-06-27,"de","climate_lockdown",4
"2444",2022-06-27,"de","insect",11
"2445",2022-06-27,"de","ulez",2
"2446",2022-06-27,"en","fifteen_minutes",1
"2447",2022-06-27,"en","insect",8
"2448",2022-06-27,"en","ulez",2
"2449",2022-06-27,"fr","insect",2
"2450",2022-06-27,"fr","ulez",2
"2451",2022-06-27,"it","insect",7
"2452",2022-06-27,"it","ulez",1
"2453",2022-06-28,"de","insect",6
"2454",2022-06-28,"en","insect",2
"2455",2022-06-28,"en","ulez",3
"2456",2022-06-28,"it","insect",1
"2457",2022-06-28,"nl","ulez",1
"2458",2022-06-29,"de","climate_lockdown",2
"2459",2022-06-29,"de","insect",8
"2460",2022-06-29,"en","ulez",1
"2461",2022-06-29,"it","climate_lockdown",6
"2462",2022-06-29,"it","insect",4
"2463",2022-06-29,"it","ulez",1
"2464",2022-06-29,"nl","insect",1
"2465",2022-06-29,"nl","ulez",4
"2466",2022-06-30,"de","climate_lockdown",3
"2467",2022-06-30,"de","insect",2
"2468",2022-06-30,"en","climate_lockdown",2
"2469",2022-06-30,"en","insect",1
"2470",2022-06-30,"en","ulez",13
"2471",2022-06-30,"fr","ulez",3
"2472",2022-06-30,"it","climate_lockdown",2
"2473",2022-06-30,"it","insect",6
"2474",2022-06-30,"it","ulez",1
"2475",2022-06-30,"nl","insect",1
"2476",2022-06-30,"nl","ulez",2
"2477",2022-07-01,"de","climate_lockdown",12
"2478",2022-07-01,"de","insect",1
"2479",2022-07-01,"de","ulez",1
"2480",2022-07-01,"en","insect",1
"2481",2022-07-01,"en","ulez",1
"2482",2022-07-01,"it","climate_lockdown",1
"2483",2022-07-01,"it","insect",5
"2484",2022-07-02,"de","insect",3
"2485",2022-07-02,"de","ulez",1
"2486",2022-07-02,"it","climate_lockdown",2
"2487",2022-07-02,"it","insect",2
"2488",2022-07-03,"de","insect",2
"2489",2022-07-03,"de","ulez",2
"2490",2022-07-03,"en","climate_lockdown",1
"2491",2022-07-03,"en","insect",1
"2492",2022-07-03,"it","insect",2
"2493",2022-07-03,"nl","climate_lockdown",2
"2494",2022-07-03,"nl","insect",5
"2495",2022-07-04,"de","climate_lockdown",2
"2496",2022-07-04,"de","insect",3
"2497",2022-07-04,"de","ulez",3
"2498",2022-07-04,"en","climate_lockdown",1
"2499",2022-07-04,"en","insect",3
"2500",2022-07-04,"fr","insect",1
"2501",2022-07-04,"it","climate_lockdown",1
"2502",2022-07-04,"it","insect",8
"2503",2022-07-04,"nl","insect",4
"2504",2022-07-05,"de","climate_lockdown",7
"2505",2022-07-05,"de","insect",1
"2506",2022-07-05,"en","climate_lockdown",3
"2507",2022-07-05,"en","insect",10
"2508",2022-07-05,"en","ulez",1
"2509",2022-07-05,"fr","insect",2
"2510",2022-07-05,"it","insect",5
"2511",2022-07-06,"de","climate_lockdown",20
"2512",2022-07-06,"de","insect",3
"2513",2022-07-06,"en","insect",5
"2514",2022-07-06,"en","ulez",2
"2515",2022-07-06,"it","insect",2
"2516",2022-07-06,"nl","insect",1
"2517",2022-07-06,"nl","ulez",3
"2518",2022-07-07,"en","insect",5
"2519",2022-07-07,"en","ulez",3
"2520",2022-07-07,"it","insect",5
"2521",2022-07-08,"de","insect",3
"2522",2022-07-08,"en","insect",1
"2523",2022-07-08,"en","ulez",2
"2524",2022-07-08,"fr","insect",1
"2525",2022-07-08,"it","insect",4
"2526",2022-07-08,"nl","ulez",1
"2527",2022-07-09,"de","climate_lockdown",2
"2528",2022-07-09,"de","insect",2
"2529",2022-07-09,"en","insect",3
"2530",2022-07-09,"en","ulez",3
"2531",2022-07-09,"fr","climate_lockdown",2
"2532",2022-07-09,"fr","insect",4
"2533",2022-07-09,"it","insect",4
"2534",2022-07-09,"nl","ulez",2
"2535",2022-07-10,"de","climate_lockdown",1
"2536",2022-07-10,"de","insect",10
"2537",2022-07-10,"de","ulez",2
"2538",2022-07-10,"en","insect",2
"2539",2022-07-10,"en","ulez",10
"2540",2022-07-10,"fr","insect",1
"2541",2022-07-10,"fr","ulez",1
"2542",2022-07-10,"it","insect",3
"2543",2022-07-10,"it","ulez",1
"2544",2022-07-11,"de","climate_lockdown",1
"2545",2022-07-11,"de","insect",8
"2546",2022-07-11,"en","climate_lockdown",3
"2547",2022-07-11,"en","insect",10
"2548",2022-07-11,"en","ulez",3
"2549",2022-07-11,"fr","climate_lockdown",2
"2550",2022-07-11,"fr","insect",1
"2551",2022-07-11,"it","insect",2
"2552",2022-07-11,"nl","insect",2
"2553",2022-07-12,"de","insect",16
"2554",2022-07-12,"en","insect",9
"2555",2022-07-12,"en","ulez",6
"2556",2022-07-12,"fr","insect",1
"2557",2022-07-12,"fr","ulez",1
"2558",2022-07-12,"it","ulez",1
"2559",2022-07-12,"nl","insect",1
"2560",2022-07-12,"nl","ulez",1
"2561",2022-07-13,"de","ulez",9
"2562",2022-07-13,"en","insect",10
"2563",2022-07-13,"en","ulez",5
"2564",2022-07-13,"it","insect",2
"2565",2022-07-13,"it","ulez",3
"2566",2022-07-13,"nl","insect",1
"2567",2022-07-13,"nl","ulez",1
"2568",2022-07-14,"de","climate_lockdown",1
"2569",2022-07-14,"de","insect",8
"2570",2022-07-14,"en","climate_lockdown",4
"2571",2022-07-14,"en","insect",8
"2572",2022-07-14,"fr","insect",2
"2573",2022-07-14,"it","insect",1
"2574",2022-07-14,"nl","climate_lockdown",1
"2575",2022-07-14,"nl","insect",2
"2576",2022-07-15,"de","climate_lockdown",1
"2577",2022-07-15,"de","insect",1
"2578",2022-07-15,"de","ulez",1
"2579",2022-07-15,"en","climate_lockdown",1
"2580",2022-07-15,"en","insect",10
"2581",2022-07-15,"en","ulez",1
"2582",2022-07-15,"fr","insect",3
"2583",2022-07-15,"it","insect",1
"2584",2022-07-15,"nl","ulez",3
"2585",2022-07-16,"de","climate_lockdown",1
"2586",2022-07-16,"de","insect",7
"2587",2022-07-16,"en","climate_lockdown",2
"2588",2022-07-16,"en","insect",5
"2589",2022-07-16,"en","ulez",3
"2590",2022-07-16,"fr","climate_lockdown",2
"2591",2022-07-16,"fr","insect",3
"2592",2022-07-16,"it","insect",6
"2593",2022-07-16,"it","ulez",2
"2594",2022-07-16,"nl","insect",1
"2595",2022-07-16,"nl","ulez",1
"2596",2022-07-17,"de","insect",5
"2597",2022-07-17,"en","climate_lockdown",1
"2598",2022-07-17,"en","insect",15
"2599",2022-07-17,"en","ulez",2
"2600",2022-07-17,"fr","climate_lockdown",9
"2601",2022-07-17,"it","insect",4
"2602",2022-07-17,"it","ulez",1
"2603",2022-07-17,"nl","climate_lockdown",1
"2604",2022-07-17,"nl","insect",1
"2605",2022-07-18,"de","insect",12
"2606",2022-07-18,"en","insect",16
"2607",2022-07-18,"en","ulez",3
"2608",2022-07-18,"fr","climate_lockdown",2
"2609",2022-07-18,"fr","insect",8
"2610",2022-07-18,"it","insect",8
"2611",2022-07-18,"nl","climate_lockdown",3
"2612",2022-07-18,"nl","ulez",1
"2613",2022-07-19,"de","climate_lockdown",1
"2614",2022-07-19,"de","insect",16
"2615",2022-07-19,"en","climate_lockdown",2
"2616",2022-07-19,"en","insect",9
"2617",2022-07-19,"en","ulez",3
"2618",2022-07-19,"fr","climate_lockdown",1
"2619",2022-07-19,"it","insect",1
"2620",2022-07-19,"nl","insect",4
"2621",2022-07-19,"nl","ulez",2
"2622",2022-07-20,"de","insect",3
"2623",2022-07-20,"en","climate_lockdown",5
"2624",2022-07-20,"en","insect",7
"2625",2022-07-20,"en","ulez",3
"2626",2022-07-20,"fr","climate_lockdown",1
"2627",2022-07-20,"fr","insect",2
"2628",2022-07-20,"it","insect",2
"2629",2022-07-20,"nl","climate_lockdown",3
"2630",2022-07-20,"nl","insect",2
"2631",2022-07-20,"nl","ulez",8
"2632",2022-07-21,"de","climate_lockdown",11
"2633",2022-07-21,"de","insect",7
"2634",2022-07-21,"en","climate_lockdown",2
"2635",2022-07-21,"en","insect",3
"2636",2022-07-21,"fr","ulez",1
"2637",2022-07-21,"it","insect",1
"2638",2022-07-21,"nl","climate_lockdown",3
"2639",2022-07-21,"nl","insect",4
"2640",2022-07-22,"de","climate_lockdown",3
"2641",2022-07-22,"de","insect",5
"2642",2022-07-22,"en","climate_lockdown",3
"2643",2022-07-22,"en","insect",4
"2644",2022-07-22,"en","ulez",1
"2645",2022-07-22,"it","insect",3
"2646",2022-07-22,"nl","insect",1
"2647",2022-07-23,"de","climate_lockdown",64
"2648",2022-07-23,"de","insect",3
"2649",2022-07-23,"en","climate_lockdown",4
"2650",2022-07-23,"en","insect",3
"2651",2022-07-23,"en","ulez",5
"2652",2022-07-23,"fr","insect",1
"2653",2022-07-23,"it","climate_lockdown",1
"2654",2022-07-23,"nl","climate_lockdown",1
"2655",2022-07-23,"nl","insect",2
"2656",2022-07-24,"de","climate_lockdown",37
"2657",2022-07-24,"de","insect",4
"2658",2022-07-24,"en","insect",5
"2659",2022-07-24,"en","ulez",1
"2660",2022-07-24,"fr","insect",1
"2661",2022-07-24,"it","insect",2
"2662",2022-07-24,"it","ulez",1
"2663",2022-07-24,"nl","climate_lockdown",1
"2664",2022-07-25,"de","climate_lockdown",5
"2665",2022-07-25,"de","insect",1
"2666",2022-07-25,"en","climate_lockdown",4
"2667",2022-07-25,"en","insect",17
